source_label,source,relation,target_label,target
Character,Doomsday,HAS_OCCUPATION,Occupation,Destroyer
Character,Doomsday,HAS_INTELLIGENCE,Stat,75
Character,Doomsday,HAS_STRENGTH,Stat,100
Character,Doomsday,HAS_SPEED,Stat,67
Character,Doomsday,HAS_DURABILITY,Stat,100
Character,Doomsday,HAS_POWER,Stat,100
Character,Doomsday,HAS_COMBAT,Stat,90
Character,Doppelganger,HAS_GENDER,Gender,Male
Character,Doppelganger,HAS_RACE,Race,
Character,Doppelganger,HAS_ALIGNMENT,Alignment,bad
Character,Doppelganger,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Doppelganger,HAS_OCCUPATION,Occupation,-
Character,Doppelganger,HAS_INTELLIGENCE,Stat,8
Character,Doppelganger,HAS_STRENGTH,Stat,63
Character,Doppelganger,HAS_SPEED,Stat,60
Character,Doppelganger,HAS_DURABILITY,Stat,95
Character,Doppelganger,HAS_POWER,Stat,69
Character,Doppelganger,HAS_COMBAT,Stat,84
Character,Dormammu,HAS_GENDER,Gender,Male
Character,Dormammu,HAS_RACE,Race,
Character,Dormammu,HAS_ALIGNMENT,Alignment,bad
Character,Dormammu,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Dormammu,HAS_OCCUPATION,Occupation,"Despot, conqueror"
Character,Dormammu,HAS_INTELLIGENCE,Stat,88
Character,Dormammu,HAS_STRENGTH,Stat,95
Character,Dormammu,HAS_SPEED,Stat,83
Character,Dormammu,HAS_DURABILITY,Stat,100
Character,Dormammu,HAS_POWER,Stat,100
Character,Dormammu,HAS_COMBAT,Stat,80
Character,Dr Manhattan,HAS_GENDER,Gender,Male
Character,Dr Manhattan,HAS_RACE,Race,Human / Cosmic
Character,Dr Manhattan,HAS_ALIGNMENT,Alignment,good
Character,Dr Manhattan,HAS_PUBLISHER,Publisher,DC Comics
Character,Dr Manhattan,HAS_OCCUPATION,Occupation,Scientist
Character,Dr Manhattan,HAS_INTELLIGENCE,Stat,88
Character,Dr Manhattan,HAS_STRENGTH,Stat,100
Character,Dr Manhattan,HAS_SPEED,Stat,42
Character,Dr Manhattan,HAS_DURABILITY,Stat,100
Character,Dr Manhattan,HAS_POWER,Stat,100
Character,Dr Manhattan,HAS_COMBAT,Stat,42
Character,Drax the Destroyer,HAS_GENDER,Gender,Male
Character,Drax the Destroyer,HAS_RACE,Race,Human / Altered
Character,Drax the Destroyer,HAS_ALIGNMENT,Alignment,good
Character,Drax the Destroyer,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Drax the Destroyer,HAS_OCCUPATION,Occupation,-
Character,Drax the Destroyer,HAS_INTELLIGENCE,Stat,56
Character,Drax the Destroyer,HAS_STRENGTH,Stat,80
Character,Drax the Destroyer,HAS_SPEED,Stat,25
Character,Drax the Destroyer,HAS_DURABILITY,Stat,85
Character,Drax the Destroyer,HAS_POWER,Stat,46
Character,Drax the Destroyer,HAS_COMBAT,Stat,65
Character,Ego,HAS_GENDER,Gender,-
Character,Ego,HAS_RACE,Race,
Character,Ego,HAS_ALIGNMENT,Alignment,bad
Character,Ego,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Ego,HAS_OCCUPATION,Occupation,Inapplicable
Character,Ego,HAS_INTELLIGENCE,Stat,88
Character,Ego,HAS_STRENGTH,Stat,80
Character,Ego,HAS_SPEED,Stat,83
Character,Ego,HAS_DURABILITY,Stat,99
Character,Ego,HAS_POWER,Stat,71
Character,Ego,HAS_COMBAT,Stat,28
Character,Elastigirl,HAS_GENDER,Gender,Female
Character,Elastigirl,HAS_RACE,Race,Human
Character,Elastigirl,HAS_ALIGNMENT,Alignment,good
Character,Elastigirl,HAS_PUBLISHER,Publisher,Dark Horse Comics
Character,Elastigirl,HAS_OCCUPATION,Occupation,-
Character,Elastigirl,HAS_INTELLIGENCE,Stat,63
Character,Elastigirl,HAS_STRENGTH,Stat,32
Character,Elastigirl,HAS_SPEED,Stat,33
Character,Elastigirl,HAS_DURABILITY,Stat,95
Character,Elastigirl,HAS_POWER,Stat,52
Character,Elastigirl,HAS_COMBAT,Stat,70
Character,Electro,HAS_GENDER,Gender,Male
Character,Electro,HAS_RACE,Race,Human
Character,Electro,HAS_ALIGNMENT,Alignment,bad
Character,Electro,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Electro,HAS_OCCUPATION,Occupation,Professional criminal
Character,Electro,HAS_INTELLIGENCE,Stat,69
Character,Electro,HAS_STRENGTH,Stat,10
Character,Electro,HAS_SPEED,Stat,50
Character,Electro,HAS_DURABILITY,Stat,56
Character,Electro,HAS_POWER,Stat,67
Character,Electro,HAS_COMBAT,Stat,64
Character,Elektra,HAS_GENDER,Gender,Female
Character,Elektra,HAS_RACE,Race,Human
Character,Elektra,HAS_ALIGNMENT,Alignment,good
Character,Elektra,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Elektra,HAS_OCCUPATION,Occupation,"Assassin, adventurer, mercenary, former student, dancer"
Character,Elektra,HAS_INTELLIGENCE,Stat,63
Character,Elektra,HAS_STRENGTH,Stat,11
Character,Elektra,HAS_SPEED,Stat,30
Character,Elektra,HAS_DURABILITY,Stat,28
Character,Elektra,HAS_POWER,Stat,59
Character,Elektra,HAS_COMBAT,Stat,100
Character,Elle Bishop,HAS_GENDER,Gender,Female
Character,Elle Bishop,HAS_RACE,Race,
Character,Elle Bishop,HAS_ALIGNMENT,Alignment,bad
Character,Elle Bishop,HAS_PUBLISHER,Publisher,NBC - Heroes
Character,Elle Bishop,HAS_OCCUPATION,Occupation,Agent of the Company
Character,Elle Bishop,HAS_INTELLIGENCE,Stat,50
Character,Elle Bishop,HAS_STRENGTH,Stat,8
Character,Elle Bishop,HAS_SPEED,Stat,12
Character,Elle Bishop,HAS_DURABILITY,Stat,42
Character,Elle Bishop,HAS_POWER,Stat,63
Character,Elle Bishop,HAS_COMBAT,Stat,42
Character,Elongated Man,HAS_GENDER,Gender,Male
Character,Elongated Man,HAS_RACE,Race,
Character,Elongated Man,HAS_ALIGNMENT,Alignment,good
Character,Elongated Man,HAS_PUBLISHER,Publisher,DC Comics
Character,Elongated Man,HAS_OCCUPATION,Occupation,Detective
Character,Elongated Man,HAS_INTELLIGENCE,Stat,75
Character,Elongated Man,HAS_STRENGTH,Stat,10
Character,Elongated Man,HAS_SPEED,Stat,33
Character,Elongated Man,HAS_DURABILITY,Stat,90
Character,Elongated Man,HAS_POWER,Stat,44
Character,Elongated Man,HAS_COMBAT,Stat,40
Character,Emma Frost,HAS_GENDER,Gender,Female
Character,Emma Frost,HAS_RACE,Race,
Character,Emma Frost,HAS_ALIGNMENT,Alignment,good
Character,Emma Frost,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Emma Frost,HAS_OCCUPATION,Occupation,-
Character,Emma Frost,HAS_INTELLIGENCE,Stat,75
Character,Emma Frost,HAS_STRENGTH,Stat,63
Character,Emma Frost,HAS_SPEED,Stat,35
Character,Emma Frost,HAS_DURABILITY,Stat,90
Character,Emma Frost,HAS_POWER,Stat,100
Character,Emma Frost,HAS_COMBAT,Stat,42
Character,Enchantress,HAS_GENDER,Gender,Female
Character,Enchantress,HAS_RACE,Race,Human
Character,Enchantress,HAS_ALIGNMENT,Alignment,good
Character,Enchantress,HAS_PUBLISHER,Publisher,DC Comics
Character,Enchantress,HAS_OCCUPATION,Occupation,Artist; Magician
Character,Enchantress,HAS_INTELLIGENCE,Stat,63
Character,Enchantress,HAS_STRENGTH,Stat,14
Character,Enchantress,HAS_SPEED,Stat,25
Character,Enchantress,HAS_DURABILITY,Stat,60
Character,Enchantress,HAS_POWER,Stat,100
Character,Enchantress,HAS_COMBAT,Stat,40
Character,Ethan Hunt,HAS_GENDER,Gender,Male
Character,Ethan Hunt,HAS_RACE,Race,Human
Character,Ethan Hunt,HAS_ALIGNMENT,Alignment,good
Character,Ethan Hunt,HAS_PUBLISHER,Publisher,
Character,Ethan Hunt,HAS_OCCUPATION,Occupation,"IMF Agent, Training Officer (former), Field Agent, Field Team Leader"
Character,Ethan Hunt,HAS_INTELLIGENCE,Stat,75
Character,Ethan Hunt,HAS_STRENGTH,Stat,11
Character,Ethan Hunt,HAS_SPEED,Stat,29
Character,Ethan Hunt,HAS_DURABILITY,Stat,30
Character,Ethan Hunt,HAS_POWER,Stat,26
Character,Ethan Hunt,HAS_COMBAT,Stat,95
Character,Etrigan,HAS_GENDER,Gender,Male
Character,Etrigan,HAS_RACE,Race,Demon
Character,Etrigan,HAS_ALIGNMENT,Alignment,neutral
Character,Etrigan,HAS_PUBLISHER,Publisher,DC Comics
Character,Etrigan,HAS_OCCUPATION,Occupation,-
Character,Etrigan,HAS_INTELLIGENCE,Stat,50
Character,Etrigan,HAS_STRENGTH,Stat,85
Character,Etrigan,HAS_SPEED,Stat,17
Character,Etrigan,HAS_DURABILITY,Stat,100
Character,Etrigan,HAS_POWER,Stat,100
Character,Etrigan,HAS_COMBAT,Stat,50
Character,Evil Deadpool,HAS_GENDER,Gender,Male
Character,Evil Deadpool,HAS_RACE,Race,Mutant
Character,Evil Deadpool,HAS_ALIGNMENT,Alignment,bad
Character,Evil Deadpool,HAS_PUBLISHER,Publisher,Deadpool
Character,Evil Deadpool,HAS_OCCUPATION,Occupation,"Mercenary, Assasin"
Character,Evil Deadpool,HAS_INTELLIGENCE,Stat,69
Character,Evil Deadpool,HAS_STRENGTH,Stat,32
Character,Evil Deadpool,HAS_SPEED,Stat,50
Character,Evil Deadpool,HAS_DURABILITY,Stat,100
Character,Evil Deadpool,HAS_POWER,Stat,100
Character,Evil Deadpool,HAS_COMBAT,Stat,100
Character,Evilhawk,HAS_GENDER,Gender,Male
Character,Evilhawk,HAS_RACE,Race,Alien
Character,Evilhawk,HAS_ALIGNMENT,Alignment,bad
Character,Evilhawk,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Evilhawk,HAS_OCCUPATION,Occupation,Crimelord
Character,Evilhawk,HAS_INTELLIGENCE,Stat,50
Character,Evilhawk,HAS_STRENGTH,Stat,32
Character,Evilhawk,HAS_SPEED,Stat,33
Character,Evilhawk,HAS_DURABILITY,Stat,70
Character,Evilhawk,HAS_POWER,Stat,85
Character,Evilhawk,HAS_COMBAT,Stat,64
Character,Exodus,HAS_GENDER,Gender,Male
Character,Exodus,HAS_RACE,Race,Mutant
Character,Exodus,HAS_ALIGNMENT,Alignment,bad
Character,Exodus,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Exodus,HAS_OCCUPATION,Occupation,"Terrorist, would-be conqueror, Former leader of the Acolytes, Crusader"
Character,Exodus,HAS_INTELLIGENCE,Stat,63
Character,Exodus,HAS_STRENGTH,Stat,81
Character,Exodus,HAS_SPEED,Stat,28
Character,Exodus,HAS_DURABILITY,Stat,28
Character,Exodus,HAS_POWER,Stat,100
Character,Exodus,HAS_COMBAT,Stat,70
Character,Falcon,HAS_GENDER,Gender,Male
Character,Falcon,HAS_RACE,Race,Human
Character,Falcon,HAS_ALIGNMENT,Alignment,good
Character,Falcon,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Falcon,HAS_OCCUPATION,Occupation,"Crimefighter, (former) freelance artist"
Character,Falcon,HAS_INTELLIGENCE,Stat,38
Character,Falcon,HAS_STRENGTH,Stat,13
Character,Falcon,HAS_SPEED,Stat,50
Character,Falcon,HAS_DURABILITY,Stat,28
Character,Falcon,HAS_POWER,Stat,22
Character,Falcon,HAS_COMBAT,Stat,64
Character,Fallen One II,HAS_GENDER,Gender,Male
Character,Fallen One II,HAS_RACE,Race,
Character,Fallen One II,HAS_ALIGNMENT,Alignment,bad
Character,Fallen One II,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Fallen One II,HAS_OCCUPATION,Occupation,-
Character,Fallen One II,HAS_INTELLIGENCE,Stat,88
Character,Fallen One II,HAS_STRENGTH,Stat,85
Character,Fallen One II,HAS_SPEED,Stat,83
Character,Fallen One II,HAS_DURABILITY,Stat,100
Character,Fallen One II,HAS_POWER,Stat,100
Character,Fallen One II,HAS_COMBAT,Stat,56
Character,Faora,HAS_GENDER,Gender,Female
Character,Faora,HAS_RACE,Race,Kryptonian
Character,Faora,HAS_ALIGNMENT,Alignment,bad
Character,Faora,HAS_PUBLISHER,Publisher,DC Comics
Character,Faora,HAS_OCCUPATION,Occupation,Serial killer
Character,Faora,HAS_INTELLIGENCE,Stat,88
Character,Faora,HAS_STRENGTH,Stat,95
Character,Faora,HAS_SPEED,Stat,75
Character,Faora,HAS_DURABILITY,Stat,100
Character,Faora,HAS_POWER,Stat,98
Character,Faora,HAS_COMBAT,Stat,90
Character,Feral,HAS_GENDER,Gender,-
Character,Feral,HAS_RACE,Race,
Character,Feral,HAS_ALIGNMENT,Alignment,good
Character,Feral,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Feral,HAS_OCCUPATION,Occupation,"Formerly Adventurer, Terrorist"
Character,Feral,HAS_INTELLIGENCE,Stat,38
Character,Feral,HAS_STRENGTH,Stat,28
Character,Feral,HAS_SPEED,Stat,45
Character,Feral,HAS_DURABILITY,Stat,28
Character,Feral,HAS_POWER,Stat,27
Character,Feral,HAS_COMBAT,Stat,70
Character,Fin Fang Foom,HAS_GENDER,Gender,Male
Character,Fin Fang Foom,HAS_RACE,Race,Kakarantharaian
Character,Fin Fang Foom,HAS_ALIGNMENT,Alignment,good
Character,Fin Fang Foom,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Fin Fang Foom,HAS_OCCUPATION,Occupation,-
Character,Fin Fang Foom,HAS_INTELLIGENCE,Stat,50
Character,Fin Fang Foom,HAS_STRENGTH,Stat,81
Character,Fin Fang Foom,HAS_SPEED,Stat,23
Character,Fin Fang Foom,HAS_DURABILITY,Stat,100
Character,Fin Fang Foom,HAS_POWER,Stat,75
Character,Fin Fang Foom,HAS_COMBAT,Stat,70
Character,Firebird,HAS_GENDER,Gender,Female
Character,Firebird,HAS_RACE,Race,
Character,Firebird,HAS_ALIGNMENT,Alignment,good
Character,Firebird,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Firebird,HAS_OCCUPATION,Occupation,"Social worker, adventurer"
Character,Firebird,HAS_INTELLIGENCE,Stat,38
Character,Firebird,HAS_STRENGTH,Stat,8
Character,Firebird,HAS_SPEED,Stat,40
Character,Firebird,HAS_DURABILITY,Stat,14
Character,Firebird,HAS_POWER,Stat,100
Character,Firebird,HAS_COMBAT,Stat,42
Character,Firelord,HAS_GENDER,Gender,-
Character,Firelord,HAS_RACE,Race,
Character,Firelord,HAS_ALIGNMENT,Alignment,good
Character,Firelord,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Firelord,HAS_OCCUPATION,Occupation,"Former starship captain, former herald of Galactus"
Character,Firelord,HAS_INTELLIGENCE,Stat,38
Character,Firelord,HAS_STRENGTH,Stat,63
Character,Firelord,HAS_SPEED,Stat,75
Character,Firelord,HAS_DURABILITY,Stat,90
Character,Firelord,HAS_POWER,Stat,52
Character,Firelord,HAS_COMBAT,Stat,28
Character,Firestar,HAS_GENDER,Gender,Female
Character,Firestar,HAS_RACE,Race,Mutant
Character,Firestar,HAS_ALIGNMENT,Alignment,good
Character,Firestar,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Firestar,HAS_OCCUPATION,Occupation,Student
Character,Firestar,HAS_INTELLIGENCE,Stat,50
Character,Firestar,HAS_STRENGTH,Stat,8
Character,Firestar,HAS_SPEED,Stat,54
Character,Firestar,HAS_DURABILITY,Stat,55
Character,Firestar,HAS_POWER,Stat,71
Character,Firestar,HAS_COMBAT,Stat,32
Character,Firestorm,HAS_GENDER,Gender,Male
Character,Firestorm,HAS_RACE,Race,
Character,Firestorm,HAS_ALIGNMENT,Alignment,good
Character,Firestorm,HAS_PUBLISHER,Publisher,DC Comics
Character,Firestorm,HAS_OCCUPATION,Occupation,University student; former food server at Bryson's Family Treat; former mascot at Ho-Ho Charlie's Chicken Shack; former intern at S.T.A.R. Labs
Character,Firestorm,HAS_INTELLIGENCE,Stat,50
Character,Firestorm,HAS_STRENGTH,Stat,53
Character,Firestorm,HAS_SPEED,Stat,58
Character,Firestorm,HAS_DURABILITY,Stat,56
Character,Firestorm,HAS_POWER,Stat,100
Character,Firestorm,HAS_COMBAT,Stat,42
Character,Firestorm,HAS_GENDER,Gender,Male
Character,Firestorm,HAS_RACE,Race,Human
Character,Firestorm,HAS_ALIGNMENT,Alignment,good
Character,Firestorm,HAS_PUBLISHER,Publisher,DC Comics
Character,Firestorm,HAS_OCCUPATION,Occupation,Adventurer; former employee of Bun 'n Run
Character,Firestorm,HAS_INTELLIGENCE,Stat,38
Character,Firestorm,HAS_STRENGTH,Stat,80
Character,Firestorm,HAS_SPEED,Stat,58
Character,Firestorm,HAS_DURABILITY,Stat,80
Character,Firestorm,HAS_POWER,Stat,100
Character,Firestorm,HAS_COMBAT,Stat,40
Character,Flash,HAS_GENDER,Gender,Male
Character,Flash,HAS_RACE,Race,Human
Character,Flash,HAS_ALIGNMENT,Alignment,good
Character,Flash,HAS_PUBLISHER,Publisher,DC Comics
Character,Flash,HAS_OCCUPATION,Occupation,"Research Scientist, part-time Director of Garrick Laboratories"
Character,Flash,HAS_INTELLIGENCE,Stat,63
Character,Flash,HAS_STRENGTH,Stat,10
Character,Flash,HAS_SPEED,Stat,100
Character,Flash,HAS_DURABILITY,Stat,50
Character,Flash,HAS_POWER,Stat,68
Character,Flash,HAS_COMBAT,Stat,32
Character,Flash II,HAS_GENDER,Gender,Male
Character,Flash II,HAS_RACE,Race,Black Racer
Character,Flash II,HAS_ALIGNMENT,Alignment,good
Character,Flash II,HAS_PUBLISHER,Publisher,Black Racer
Character,Flash II,HAS_OCCUPATION,Occupation,Forensic Scientist
Character,Flash II,HAS_INTELLIGENCE,Stat,88
Character,Flash II,HAS_STRENGTH,Stat,48
Character,Flash II,HAS_SPEED,Stat,100
Character,Flash II,HAS_DURABILITY,Stat,60
Character,Flash II,HAS_POWER,Stat,100
Character,Flash II,HAS_COMBAT,Stat,60
Character,Flash III,HAS_GENDER,Gender,Male
Character,Flash III,HAS_RACE,Race,Human
Character,Flash III,HAS_ALIGNMENT,Alignment,good
Character,Flash III,HAS_PUBLISHER,Publisher,Speed Demon
Character,Flash III,HAS_OCCUPATION,Occupation,"Adventurer, Mechanic for the KCPD"
Character,Flash III,HAS_INTELLIGENCE,Stat,63
Character,Flash III,HAS_STRENGTH,Stat,10
Character,Flash III,HAS_SPEED,Stat,100
Character,Flash III,HAS_DURABILITY,Stat,60
Character,Flash III,HAS_POWER,Stat,100
Character,Flash III,HAS_COMBAT,Stat,32
Character,Flash IV,HAS_GENDER,Gender,Male
Character,Flash IV,HAS_RACE,Race,Human
Character,Flash IV,HAS_ALIGNMENT,Alignment,good
Character,Flash IV,HAS_PUBLISHER,Publisher,Impulse
Character,Flash IV,HAS_OCCUPATION,Occupation,Police trainee
Character,Flash IV,HAS_INTELLIGENCE,Stat,63
Character,Flash IV,HAS_STRENGTH,Stat,10
Character,Flash IV,HAS_SPEED,Stat,100
Character,Flash IV,HAS_DURABILITY,Stat,32
Character,Flash IV,HAS_POWER,Stat,100
Character,Flash IV,HAS_COMBAT,Stat,48
Character,Forge,HAS_GENDER,Gender,-
Character,Forge,HAS_RACE,Race,
Character,Forge,HAS_ALIGNMENT,Alignment,good
Character,Forge,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Forge,HAS_OCCUPATION,Occupation,"Inventor working for the U.S. government, former soldier"
Character,Forge,HAS_INTELLIGENCE,Stat,63
Character,Forge,HAS_STRENGTH,Stat,10
Character,Forge,HAS_SPEED,Stat,12
Character,Forge,HAS_DURABILITY,Stat,28
Character,Forge,HAS_POWER,Stat,25
Character,Forge,HAS_COMBAT,Stat,48
Character,Franklin Richards,HAS_GENDER,Gender,Male
Character,Franklin Richards,HAS_RACE,Race,Mutant
Character,Franklin Richards,HAS_ALIGNMENT,Alignment,good
Character,Franklin Richards,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Franklin Richards,HAS_OCCUPATION,Occupation,Student
Character,Franklin Richards,HAS_INTELLIGENCE,Stat,63
Character,Franklin Richards,HAS_STRENGTH,Stat,80
Character,Franklin Richards,HAS_SPEED,Stat,50
Character,Franklin Richards,HAS_DURABILITY,Stat,60
Character,Franklin Richards,HAS_POWER,Stat,100
Character,Franklin Richards,HAS_COMBAT,Stat,50
Character,Franklin Storm,HAS_GENDER,Gender,-
Character,Franklin Storm,HAS_RACE,Race,
Character,Franklin Storm,HAS_ALIGNMENT,Alignment,good
Character,Franklin Storm,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Franklin Storm,HAS_OCCUPATION,Occupation,Surgeon
Character,Franklin Storm,HAS_INTELLIGENCE,Stat,38
Character,Franklin Storm,HAS_STRENGTH,Stat,10
Character,Franklin Storm,HAS_SPEED,Stat,1
Character,Franklin Storm,HAS_DURABILITY,Stat,1
Character,Franklin Storm,HAS_POWER,Stat,0
Character,Franklin Storm,HAS_COMBAT,Stat,10
Character,Frenzy,HAS_GENDER,Gender,Female
Character,Frenzy,HAS_RACE,Race,
Character,Frenzy,HAS_ALIGNMENT,Alignment,bad
Character,Frenzy,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Frenzy,HAS_OCCUPATION,Occupation,Mercenary
Character,Frenzy,HAS_INTELLIGENCE,Stat,63
Character,Frenzy,HAS_STRENGTH,Stat,53
Character,Frenzy,HAS_SPEED,Stat,35
Character,Frenzy,HAS_DURABILITY,Stat,100
Character,Frenzy,HAS_POWER,Stat,38
Character,Frenzy,HAS_COMBAT,Stat,52
Character,Galactus,HAS_GENDER,Gender,Male
Character,Galactus,HAS_RACE,Race,Cosmic Entity
Character,Galactus,HAS_ALIGNMENT,Alignment,neutral
Character,Galactus,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Galactus,HAS_OCCUPATION,Occupation,"Planet Devourer, Third Force of the Universe - balance between Eternity and Death, Nullifying Abraxas' Influence on the Multiverse, Third Face of the Living Tribunal - representing Equity"
Character,Galactus,HAS_INTELLIGENCE,Stat,100
Character,Galactus,HAS_STRENGTH,Stat,100
Character,Galactus,HAS_SPEED,Stat,83
Character,Galactus,HAS_DURABILITY,Stat,100
Character,Galactus,HAS_POWER,Stat,100
Character,Galactus,HAS_COMBAT,Stat,50
Character,Gambit,HAS_GENDER,Gender,Male
Character,Gambit,HAS_RACE,Race,Mutant
Character,Gambit,HAS_ALIGNMENT,Alignment,good
Character,Gambit,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Gambit,HAS_OCCUPATION,Occupation,"Jean Grey School for Higher Learning, Salem Center, Westchester County, New York; formerly Utopia, San Francisco Bay, California; Xavier Institute, Salem Center, Westchester County, New York; New Orleans; Paris; Cairo; Illinois"
Character,Gambit,HAS_INTELLIGENCE,Stat,63
Character,Gambit,HAS_STRENGTH,Stat,10
Character,Gambit,HAS_SPEED,Stat,23
Character,Gambit,HAS_DURABILITY,Stat,28
Character,Gambit,HAS_POWER,Stat,55
Character,Gambit,HAS_COMBAT,Stat,84
Character,Gamora,HAS_GENDER,Gender,Female
Character,Gamora,HAS_RACE,Race,Zen-Whoberian
Character,Gamora,HAS_ALIGNMENT,Alignment,good
Character,Gamora,HAS_PUBLISHER,Publisher,Marvel Comics
Character,Gamora,HAS_OCCUPATION,Occupation,"Assassin, mercenary, adventurer"
Character,Gamora,HAS_INTELLIGENCE,Stat,75
Character,Gamora,HAS_STRENGTH,Stat,85
Character,Gamora,HAS_SPEED,Stat,42
Character,Gamora,HAS_DURABILITY,Stat,85
Character,Gamora,HAS_POWER,Stat,53
Character,Gamora,HAS_COMBAT,Stat,100
Character,Gary Bell,HAS_GENDER,Gender,Male
Character,Gary Bell,HAS_RACE,Race,Alpha
Character,Gary Bell,HAS_ALIGNMENT,Alignment,good
Character,Gary Bell,HAS_PUBLISHER,Publisher,SyFy
Character,Gary Bell,HAS_OCCUPATION,Occupation,-
Character,Gary Bell,HAS_INTELLIGENCE,Stat,63
Character,Gary Bell,HAS_STRENGTH,Stat,5
Character,Gary Bell,HAS_SPEED,Stat,8
Character,Gary Bell,HAS_DURABILITY,Stat,10
Character,Gary Bell,HAS_POWER,Stat,54
Character,Gary Bell,HAS_COMBAT,Stat,10
Character,General Zod,HAS_GENDER,Gender,Male
Character,General Zod,HAS_RACE,Race,Kryptonian
Character,General Zod,HAS_ALIGNMENT,Alignment,bad
Character,General Zod,HAS_PUBLISHER,Publisher,DC Comics
Character,General Zod,HAS_OCCUPATION,Occupation,-
Character,General Zod,HAS_INTELLIGENCE,Stat,94
Character,General Zod,HAS_STRENGTH,Stat,100
Character,General Zod,HAS_SPEED,Stat,96
Character,General Zod,HAS_DURABILITY,Stat,100
Character,General Zod,HAS_POWER,Stat,100
Character,General Zod,HAS_COMBAT,Stat,95
Character,Ghost Rider,HAS_GENDER,Gender,Male
